3.014651327302807658e+03,9.208965102695042759e+00,2.694277001692925388e+00,8.631540688893187332e-03,1.044573350717198368e-02,1.963849838760717281e-02,2.759115739124413935e-03,5.316590874778944972e-03,6.684412429789898802e-04
3.286085788752242479e+03,5.870425350736057979e+00,1.061857411985117494e+01,1.433614389706117792e-02,5.631022219819297597e-03,2.730953170818305187e-04,4.933687875523722066e-03,1.629891707851411145e-02,1.289387463985719115e-02
3.272734837819381028e+03,1.771101792222997906e+00,4.220275849032002036e+00,2.381375582587365314e-03,1.431953932813188196e-02,2.796707847971674488e-04,1.271830224571993476e-02,1.610137247391842108e-02,2.135505046186713524e-03
3.752118958925345396e+03,8.084713325690687569e+00,4.922109566308069617e+00,1.893668149386500132e-02,1.416190079268562531e-02,1.985120081788787488e-03,3.576993900276503185e-03,2.390331464337258627e-03,4.215582432664559398e-03
3.705908216904284018e+03,5.471923170201741904e+00,9.792790162847435198e+00,1.281720985584569594e-02,1.842621932466113888e-03,1.071805347239467715e-02,1.072460292589906029e-02,7.823478952155906233e-03,3.133163802782123336e-03
3.783001920407241414e+03,7.372184792892536365e+00,3.118147468583811310e+00,1.960955286715644272e-02,1.367825124129651987e-02,7.919124379037606465e-03,5.992364622536897056e-04,6.203716273863643313e-03,1.041301807651345834e-02
3.026578185445838699e+03,6.490675516690134650e+00,1.063008277270970581e+01,1.449728698719850162e-03,1.103207182026805580e-02,5.923493505598639505e-03,1.200594054663182628e-02,1.529611408340840993e-02,4.314569035173815986e-03
2.900007242001884606e+03,2.490092634410284056e+00,1.118304089842771631e+01,1.387749465891296996e-02,1.936197447499228910e-02,1.639758437421670600e-02,1.748627595306852939e-02,8.381783824332567773e-03,6.201865925577094985e-04
3.724072188437630302e+03,9.379987527956988203e+00,1.173703183076794687e+01,1.279322040267181354e-02,1.423737582269030827e-02,5.849198370789624596e-03,1.739046693716359698e-02,1.095315052844445664e-02,8.587027216360081441e-03
4.131357184468442938e+03,3.679353337760086440e+00,1.110953544682444694e+01,1.820120336377477679e-02,6.463106025289077836e-03,8.166764703390200220e-04,1.396762015418516814e-02,1.633605675436095722e-02,1.164874537695738746e-02
3.587673960869329221e+03,9.422442574704403384e+00,1.014766113303268114e+01,1.255169934850093594e-03,3.883421642996164741e-03,1.897449302517958611e-02,3.841261607640093084e-03,1.492945343245677403e-03,9.018564581287262863e-03
3.844183575649171871e+03,2.651457118223266463e+00,8.949188830891298352e+00,1.283115730245693725e-02,3.241998648246639803e-04,1.629134921284948814e-02,1.912659750239915565e-02,1.447761514062139918e-02,1.860643423073096367e-02
3.691206664875562637e+03,6.488860988237854066e+00,4.815231540052291592e+00,1.284169748392424704e-02,3.087708457151488312e-03,1.352608420446960169e-04,4.334494076044737715e-03,1.448591003834466540e-02,1.309080125383978513e-02
4.194914914781967127e+03,9.590047417560635168e+00,6.744055236114280483e+00,1.263204643088162299e-02,1.418684717592778172e-02,1.954547142309038393e-02,1.677092919538716864e-02,8.166850272638729105e-03,1.265447282761697316e-02
3.835305566043086401e+03,9.341913523676158349e+00,8.385059849227573636e+00,5.204616237811550417e-04,1.906789035586538977e-02,1.187610410933318851e-02,1.259739658342703267e-02,1.022178542521472340e-02,7.771912717719379332e-03
3.464301466686305503e+03,3.217316198160170782e+00,6.228649770780395833e+00,5.586533752702052893e-03,3.233480729651346669e-03,3.737866852544530910e-03,1.729542112064453782e-02,5.414167997313173997e-03,1.174306725850710227e-02
3.070502899204292589e+03,6.940457200317559305e+00,3.790791922809310321e+00,1.977982008183273854e-02,3.932441796553467345e-03,6.730408866897290288e-03,6.939157570567382888e-03,1.512567314634749235e-02,3.289087221297469499e-03
3.940866113303473867e+03,6.203945908005855436e+00,4.123606212899290746e+00,4.892707048511413248e-03,1.001937237012901286e-02,9.732332762429686882e-03,1.449279459399328840e-03,9.147980953563799103e-03,1.731878792959147539e-02
4.176990964288953364e+03,4.569033685684027901e+00,1.751456154934427634e+00,1.181202054316157941e-02,8.820803184244952952e-03,3.357942162135724162e-03,9.656447387066453836e-03,2.683469770133676408e-03,1.011062159691062702e-02
3.646291567510035748e+03,3.245843117230712060e+00,4.411051617361457566e+00,1.865484963054150902e-03,7.847685476348972497e-03,1.182540589142258569e-04,1.476922040433013839e-02,1.801469499633174404e-02,2.687744771556269119e-03
3.843462853729356084e+03,9.382898987448363926e+00,6.927086158341237976e+00,5.848136263554192665e-03,3.817981556629816697e-04,4.557537057900268307e-04,1.381810274181250776e-02,2.055230589804651203e-03,1.519072455813885725e-02
3.358097028480316567e+03,2.173336767200043873e+00,8.582667012939310780e+00,2.849152661904788553e-03,9.473674694994665621e-03,1.007161542060489023e-02,4.044612718897513948e-03,6.211002811179994892e-03,9.078255654166861657e-03
3.041277450840285383e+03,6.057477899469533966e+00,7.138903337574852515e+00,8.195978525553775443e-03,1.311111934724395328e-03,1.894944142569263135e-02,1.815190984919811540e-02,1.445101300510498975e-02,1.386564886148086359e-02
4.184911596608067157e+03,9.413449188746913165e+00,4.467719066204895562e+00,1.332414590407417741e-02,1.750470379707334129e-02,1.750848889955398946e-02,1.416469454406000389e-02,1.042746630431098595e-02,1.452976699206975746e-02
4.300035846845430569e+03,2.611677430978678327e+00,5.283200365976602697e+00,8.113138459432385138e-03,8.913838532115905475e-03,3.297575767447144535e-04,1.176095588171728080e-02,1.385796767456474315e-02,1.009900804011353882e-02
3.515457433082872740e+03,2.626744433766748266e+00,9.803550674875323168e+00,4.271544571242076593e-03,1.555313113822266897e-02,2.275436552225573034e-03,1.184600159683123557e-02,1.660258317915764420e-02,1.461534185337502734e-02
2.894209855289378083e+03,3.093391262041159884e+00,9.356133219202520834e+00,1.842055387648017239e-02,1.528093944078900979e-02,1.679226740674346838e-02,8.906386531969125511e-03,1.286526278879478180e-02,1.279224571867943264e-02
2.504884169151737296e+03,7.807393236405772541e+00,8.169707182139383406e+00,1.551802957276682618e-02,1.271105457693725259e-02,1.407764124101695824e-02,1.070276055775830348e-02,1.153928172313220708e-02,2.067894201278414751e-03
3.577869922356656843e+03,2.672643475577777039e+00,4.254533743887888519e+00,8.292836288938086609e-04,1.770891759342165667e-02,1.705709438944401704e-02,1.653694776030587357e-02,1.294887276203198975e-02,1.863126983908172662e-02
3.120506189480029661e+03,9.409514939557864110e+00,8.034755629548534728e+00,1.186430429405799410e-02,2.993579945075770798e-04,1.062607686233153943e-02,1.903975766791719815e-02,2.698036689831099372e-03,1.389537888971592410e-02
2.780265583251820772e+03,7.361532019278817174e+00,1.091092928365095283e+01,9.869713092725933279e-04,7.169487355979014057e-03,1.255908019093835912e-02,4.078670539969467962e-03,8.565329278448944456e-03,1.248656643644532535e-02
4.341633403018358877e+03,3.833033340998399652e+00,3.254669902737677756e+00,1.629640557399558015e-02,4.095128950809667073e-03,1.951639509640932038e-02,1.455203691555598429e-02,7.800580278347084631e-03,1.966870645690935518e-02
2.601190342453418452e+03,8.957719517263193154e+00,9.258727638282213235e+00,1.473204124143682840e-02,3.359631799162678817e-03,1.101917645940808481e-02,1.870964978296844189e-02,5.997057239463402314e-03,3.815105218735580922e-03
3.084040121969542270e+03,2.848991481596880870e+00,7.327205485724223699e+00,8.914683086168192008e-03,1.267496585262198328e-02,1.161814549940130663e-02,4.334690113423068231e-03,1.131133577826938519e-02,8.002660319168099917e-03
4.066982281007230085e+03,5.222294702825301727e+00,7.027617353003795309e+00,1.878064552223988187e-02,6.236424542786327130e-03,9.059153550488611636e-03,1.745129595139312956e-02,3.892032306118974050e-03,7.921170523638733016e-03
2.566059405852613963e+03,7.379120359028758180e+00,4.400638874150324398e+00,1.189067601452716005e-03,1.465963298566895674e-02,1.036978220557996377e-03,1.552569612922119480e-02,1.071005587722595985e-02,4.319143317432147522e-03
4.274218347420882310e+03,8.137993477317152724e+00,2.002509771466067345e+00,1.554949620697932203e-02,1.225059344495527461e-02,1.369283716460620651e-02,8.001457471401792615e-03,8.814149605296882350e-03,1.432064460774865045e-02
4.496771010969830058e+03,9.624549928079577654e+00,8.753402483828418568e+00,1.235799121034185551e-02,8.478511663881461297e-03,9.232930285662356920e-03,1.703197301046841666e-02,1.959767199158902323e-02,2.878677334646244368e-03
4.107703216226207587e+03,3.631911896736079726e+00,7.114314450431070469e+00,1.147682176599330861e-02,7.506085658020062931e-03,1.044645613534003932e-02,2.482061714439237621e-03,1.895081404813051332e-02,3.951983135864395313e-03
3.797119161206989702e+03,9.058271388370961574e+00,2.396384465308545764e+00,1.978013617059869167e-03,1.499730614038695398e-02,1.034422982873783349e-02,1.862360233830735734e-02,1.700270442273095137e-02,7.943979748461137136e-03
3.118675503998616477e+03,6.478909999561437871e+00,1.057124389830286582e+01,2.159750787062077182e-03,1.470207050399185630e-02,4.799090593927879747e-03,1.495037440827844816e-02,7.530566682959772759e-03,1.985417918039503529e-02
3.364399777095424724e+03,5.985642824463618616e+00,3.037953561293745164e+00,1.433596804070535330e-02,5.944920598508762755e-04,8.881811783492274404e-03,1.465683850407614383e-02,6.720945929912101185e-03,1.064213153932436727e-02
3.706291264848435731e+03,1.695986070211131791e+00,7.384613090547848202e+00,1.593022224984950996e-02,7.972885919600013194e-03,1.145172502194406576e-02,1.007488613810915076e-02,3.639017700099320130e-03,9.613996086329451921e-03
4.346899599085378213e+03,4.651252582932275281e+00,5.877805642104680039e+00,3.344051294745901959e-04,1.701729135092233322e-02,4.527227258574994737e-03,3.878703667909193936e-03,6.592538190041973695e-03,3.251370417479301084e-03
4.269234613005545725e+03,7.543530863261086239e+00,9.716922273286972001e+00,8.771066371789459568e-03,5.013825865775943524e-03,1.701256038579017360e-02,1.402438690568807642e-02,1.786926271095348046e-02,1.540557665312067455e-02
2.897513564508160471e+03,6.905863501632655499e+00,9.220326015125895225e+00,9.841288522637740496e-03,1.654205606852218735e-02,1.107547888023351253e-02,1.804769082128734881e-02,1.990410535391180444e-02,1.640442276098222352e-02
4.040312749063559750e+03,6.047335136720962900e+00,2.327965737348288489e+00,1.773486367060959912e-02,1.357543290399300905e-02,2.579598649358843393e-03,9.092201011771624750e-03,5.038933847768748212e-03,1.523462650841478361e-02
3.157989222144792166e+03,2.181178882037926314e+00,7.883349805994208204e+00,4.105870098301055843e-03,2.121887319866712363e-03,1.433728630394872847e-02,7.327796264949150429e-03,3.321669254232703650e-03,3.085010190442931399e-04
2.565771540014824041e+03,2.425437381879063992e+00,2.868117025303918766e+00,1.368762287528858812e-02,1.366910740197880766e-02,1.112999496095358996e-02,1.743958838823451291e-02,5.415427192116618188e-03,3.390759404312569669e-03
4.465007206357648101e+03,7.685193324204012910e+00,9.975166132241403361e+00,1.515596862527673200e-02,8.674172391056132747e-03,1.646972435468973747e-02,6.224793066574588890e-03,7.289554170709141440e-03,2.687723094217771974e-03
2.884382212493963380e+03,2.823554983984419842e+00,1.019416623150272017e+01,1.138315660795319838e-02,7.652421831379331227e-03,1.503148132425282703e-02,8.967776979491907940e-03,6.773056106344385943e-03,1.752069305250292947e-02
3.255865742503454840e+03,4.571078259537824096e+00,5.224404951267920261e+00,7.524837932945950894e-03,5.902383282107350262e-03,4.373430577585817047e-03,1.854871593807979821e-02,6.516429044651847122e-03,2.533266020430826465e-03
2.766776163352149069e+03,5.815502755307694116e+00,5.036302983783028431e+00,2.277827238674482585e-03,1.142412098669960512e-02,1.347458240062797755e-02,2.661082617829088615e-03,4.546448630323718376e-04,1.663395600191707249e-02
4.178433490990666542e+03,9.344179381169418264e+00,9.691331807570193746e+00,6.889558805872322486e-03,2.014888328074122825e-03,8.988828538605631371e-03,1.404385180433690913e-02,8.462034165985494669e-03,1.390280907059891942e-02
2.986912560439896879e+03,9.763729288443732557e+00,1.051871398429771887e+01,1.134290780561142929e-02,1.161199765585633689e-02,5.048969930139091122e-03,1.828988526681384064e-02,1.237277850197480294e-03,5.525204497034650122e-03
3.136193618717235950e+03,8.130533500722272322e+00,2.365107328257963104e+00,2.481048135869350080e-03,1.011520875578259329e-02,9.232130502264486796e-03,1.519249102432462806e-02,1.136560742550395825e-02,4.358915525653862116e-03
4.035002326249826638e+03,5.887872967984931094e+00,3.157136174913576454e+00,1.174950946674121165e-02,7.647325623070102413e-03,1.486542744834292579e-02,1.637946519845299986e-03,1.602570089861143909e-02,8.916037642401876406e-03
4.484870417749553781e+03,4.095675712746905894e+00,1.140898917438008731e+01,1.651463174291496749e-03,1.832195439919041824e-02,1.400609126572467146e-02,6.357528096424570896e-04,1.800846562362694650e-02,1.999296369025736417e-02
3.172126773606472852e+03,4.294907987992027110e+00,1.073316994862044282e+01,1.713174533817950207e-02,6.471699787435690465e-03,1.211738248500830034e-02,1.655848795278604124e-02,1.257079634056738893e-03,1.430159672993331840e-02
3.750707949579410524e+03,5.537064788295535500e+00,1.632394835329459948e+00,1.540074684756100043e-02,1.901555755194488107e-02,6.527517673199072917e-03,4.694836505861542733e-03,1.523206579146058059e-02,5.684315453376494881e-03
4.324006545833887685e+03,7.061197759978319333e+00,2.175661383307710750e+00,2.583128119552396268e-03,7.957041457340099586e-03,1.696291315269118569e-02,8.770954400053716793e-03,1.051204405849895385e-03,1.728896691928141424e-02
3.331826390339862883e+03,4.868444643537569227e+00,1.125394490066574882e+01,1.599864596642823489e-02,1.671612780483995586e-02,1.583080906247354841e-02,1.518301596054247651e-02,1.965769830906286680e-02,9.318655891165537539e-03
3.133096905264125780e+03,1.860136913578235518e+00,7.414169772078863296e+00,3.409498340486226409e-03,7.380439422564648994e-03,1.280691054532184445e-02,1.490161808250584780e-02,1.769340991634138840e-02,9.588903888823966867e-03
4.308394789152933299e+03,5.221184048355109297e+00,5.231526699027295280e+00,7.477801813119014027e-03,1.324026933709341464e-02,6.016197973794691622e-04,1.734633205417149965e-02,7.772786512776862916e-03,1.724239164686655612e-03
2.634930561405959452e+03,6.273465376327645338e+00,8.169622640145401959e+00,8.664934160490750034e-03,1.870004739913905603e-02,6.987085003420370408e-03,1.319986490037373950e-04,1.993237283239614882e-02,1.867237679518067225e-02
3.492207501510799830e+03,7.034892546123100665e+00,2.929154599887456190e+00,1.520886645260200246e-02,1.509883889885146185e-02,1.097408191670293069e-02,6.330284738518324877e-03,5.649643350303514694e-03,9.494117870819315796e-04
3.581697768490258568e+03,4.574978655226164648e+00,7.071845623962305538e+00,5.981360627348157599e-03,1.261912969484240213e-02,3.455791252432956207e-03,1.943454931667095917e-02,5.191884385761388887e-03,1.119331103476103526e-02
3.298859790700886151e+03,9.472356480383608002e+00,7.586788461351859247e+00,1.355674719750204343e-02,5.093682006312230670e-03,1.047239619226309794e-02,3.759038769394866530e-03,1.004525401241494059e-02,1.201046650207531451e-02
3.170762574849853536e+03,8.060290797395570195e+00,2.304339248386415573e+00,5.486387473358687872e-03,1.340463408446145033e-02,1.793111590127991969e-02,3.538768594280611995e-03,1.755006250760278441e-02,4.191654064334138230e-04
4.047965734063604032e+03,3.728336230943917862e+00,9.887486654404098019e+00,1.249105271302971068e-02,1.117556328083461892e-03,2.330376531285545394e-03,2.795974072364908886e-03,9.390192102797085411e-03,2.733554044403518207e-03
4.314160073483658380e+03,3.521627354654231379e+00,5.887655118927249021e+00,1.433204078188036329e-03,1.630630640425247482e-02,1.490141729974286608e-02,5.033134990013680282e-03,1.593586255758147260e-02,9.237079634546108836e-03
3.244713612203273442e+03,6.716783558372700469e+00,6.846202298596187674e+00,1.630460722607654164e-02,9.258752117756709199e-03,1.432397997939361539e-03,1.819653841652511816e-02,1.902403921483865334e-02,1.804992024159038019e-02
3.647453442581199852e+03,5.725769488315729738e+00,5.317913863284741360e+00,1.571516744737650600e-02,1.537350129798999848e-02,6.992945722209273698e-03,1.897679517767600008e-02,1.783509884134009543e-02,2.675297721324583489e-03
4.398576882253476469e+03,5.320333545737890191e+00,9.962904274919328174e+00,5.740922253685167356e-03,3.645590854261415714e-03,1.073979437121670016e-02,5.293225422230207755e-03,1.524113606060917281e-04,7.626575855020948161e-03
2.820527059609303706e+03,3.672881995054007032e+00,6.359193946262566399e+00,8.151677183443055419e-03,1.637028191277000583e-02,1.684508084104918701e-03,1.768566174543170777e-03,2.055903217757271834e-03,5.635793645110733982e-03
3.584314502760553296e+03,7.861587618455311954e+00,6.621827289808874362e+00,1.036546025123009918e-02,5.443452020744027689e-03,1.061675521081385104e-02,4.828505890569996517e-03,2.705674986708518637e-03,1.136403460978267083e-03
3.208142751123047219e+03,4.751065278602334629e+00,6.499686889894637609e+00,1.616330632223744734e-02,6.295962020717631169e-03,2.056651324075134402e-03,7.608893201290618108e-03,1.636931969657367397e-02,7.615763492271889271e-03
3.583676168482251342e+03,2.311587264425467136e+00,5.142137954412035583e+00,2.330983923966849225e-03,5.111768760515934124e-03,1.202959703838149715e-02,9.129254872429434092e-03,1.885059951482721124e-02,1.463270967787942689e-03
3.231156056439734130e+03,6.395294661016629689e+00,3.068987484840299373e+00,1.938874459850127574e-02,1.334205980159658758e-02,1.279898954636941519e-02,1.317232776541149911e-02,9.615705950509584668e-03,1.168428704716304237e-02
4.015463838724721427e+03,3.454250635852742946e+00,1.860844586893317665e+00,1.284928667261380289e-02,1.880146594401046686e-02,2.855762056487021194e-04,1.458953622726134706e-02,3.766268296365195972e-03,9.846767986207647858e-03
3.984613040134216135e+03,1.589544789523693602e+00,1.002617256815008062e+01,1.116503801574190990e-02,1.923135519631326285e-02,5.306684705481439640e-03,1.430248115521520411e-02,1.527474608574700549e-02,1.509218304788896223e-02
4.067065553494663618e+03,2.829839632343706501e+00,1.104803087371842807e+01,7.926166336469087081e-04,1.122138157597341902e-02,1.139184392255547865e-02,3.050313617483070561e-03,1.955022212786479419e-02,1.088478826629848788e-02
4.086632206108039099e+03,5.047442728913537735e+00,6.201582329308731545e+00,9.402667798960056070e-03,6.473870833958677781e-03,1.480875934644434316e-02,1.989513056424608781e-02,1.552636787143582553e-04,1.560461235760188421e-02
4.404811090777180652e+03,3.209422696011223319e+00,1.147385656422926026e+01,1.987826889278597811e-02,1.682902372005896929e-02,1.006129166378910179e-02,1.494208442796308815e-02,1.727949359332272075e-02,1.812126190506779810e-02
4.474100188612277634e+03,3.324178592040195834e+00,2.057074678787431221e+00,7.271849755727401166e-03,1.578292584277060651e-02,1.354655708928519803e-03,1.660590286423112294e-02,1.912952886331830207e-02,1.542921186462211172e-02
3.381885481711052762e+03,3.209410236273767758e+00,8.005216438142340962e+00,6.840773560068715009e-03,1.828872024829908405e-02,1.885175932749544314e-02,1.483205590582912375e-02,1.513258398425979673e-03,3.754622023629975575e-03
3.168336543813899425e+03,6.145023414133554240e+00,4.276319291936250266e+00,2.433724423051179114e-03,1.070802820713903647e-02,9.784479264547608218e-03,1.577747372449481850e-02,1.018979247347543381e-02,2.096979297813387350e-03
2.836401240252064781e+03,9.809257368113087239e+00,1.012890401236570348e+01,9.566698812755529760e-03,9.743292403993457362e-04,2.188793008787701111e-03,7.196070828555676049e-03,1.295651337146263432e-02,1.516259289317345785e-02
4.226891102258777209e+03,5.549761233102660896e+00,7.320953568739731132e+00,8.023443609907454296e-03,3.998687220104997497e-03,1.070387609482783414e-02,1.952130682885409863e-02,1.999875239175806854e-02,5.040544313468316509e-03
3.699392332199685370e+03,6.712273959083694841e+00,7.286780880530209004e+00,9.387666401919035619e-04,1.081043534419926129e-02,1.617292668767256192e-03,6.590933442384703730e-03,1.142415863667950449e-03,1.528485810914529536e-02
4.354394577825852139e+03,2.591993814443288358e+00,2.601460085853502413e+00,1.773238785653362057e-02,9.837986306450753615e-04,1.187362492105978676e-02,1.830081934127050780e-02,9.188144437584444893e-03,1.139760269994680858e-02
3.973591053127685882e+03,6.505231149948461855e+00,1.173963009647118483e+01,5.407898766714094516e-03,9.950884256748560031e-03,1.377849146374324554e-02,7.010383494214882799e-03,1.859302376884334682e-02,1.523359884688508734e-02
3.595825166178366999e+03,2.052344028525394215e+00,3.754966618828857516e+00,1.596155347844267422e-02,2.952002852145141354e-04,1.453433185991295437e-02,1.715823194581530403e-02,1.812688738875065445e-02,4.158634340101087512e-03
3.150606439181216956e+03,6.183906510205784635e+00,7.283694820056602737e+00,2.967787580724162710e-03,6.654390547626178390e-03,1.342560770930555265e-02,1.448709796656274737e-02,8.376577627859120231e-03,1.320386605128983856e-02
3.671484371899686266e+03,7.788658882993392929e+00,9.844131164511686904e+00,1.871396201597665815e-02,1.361614256911116913e-02,8.258731142213310630e-03,5.226365307351280021e-03,1.778920778332605812e-02,8.608723140437861410e-04
3.273995194813023772e+03,6.456141186882241811e+00,1.066198764357731044e+01,7.121569094496408431e-03,1.928493696379634734e-02,7.803249649973415317e-03,8.326598891502468361e-03,4.783121934451991034e-03,3.247050230866140030e-04
2.734654273487156388e+03,2.458341033684465327e+00,6.101625644824386185e+00,1.044261822597019468e-03,1.742069368511788355e-02,1.484457579656422652e-02,1.127531870086183156e-02,9.815839598788669504e-03,1.730519927251760598e-02
2.622858738727210948e+03,2.792634015287883020e+00,9.496183635657470035e+00,5.076660667720415618e-03,6.301972538587732875e-04,1.622135005493337626e-02,1.994628721186225001e-02,1.353161846184780699e-02,8.616362049208875495e-03
4.379592932656747507e+03,7.873566694793188603e+00,9.477493349972132108e+00,4.358389036499654701e-03,9.479147414654491566e-04,1.856898283128935803e-02,1.163854230665472243e-02,8.950090711948978026e-03,1.344074617724287830e-02
2.584652023404240026e+03,8.388998759680255546e+00,6.183227646898187047e+00,9.961419989792203930e-03,1.165580977993131533e-02,1.553510685945570791e-02,1.636923832885486818e-02,1.325780784416418813e-02,7.318892285613656443e-03
2.501322645350552193e+03,1.721486963741285292e+00,6.988220505217954681e+00,1.279130976067581645e-02,1.461677644781228524e-02,1.443776076782015555e-02,1.738872839315203436e-02,1.257757667806984163e-02,8.263862755034882129e-03
3.080561127439686516e+03,8.315260927500570887e+00,8.295232666603009619e+00,1.621672160263834539e-02,8.865813959882928516e-03,1.543191854646483799e-02,1.457720502793566700e-02,1.929895387400451176e-02,1.692601116324181018e-02
4.196427444048824327e+03,3.040833721937602263e+00,1.067613876014084084e+01,5.784790025153786763e-03,2.055063652037451144e-03,2.039895289495816111e-03,6.187399128272218912e-03,3.747462997312649147e-03,1.289086610416392831e-02
2.562434463553169280e+03,6.179180646461882809e+00,7.026904131749446059e+00,1.713979948824932015e-02,1.468342090660048824e-02,2.533177031215538139e-03,2.692684133978554689e-03,1.793030143663158077e-02,8.985799682753214251e-03
2.547817303524068848e+03,8.586528559898145119e+00,4.941129539104363033e+00,1.411964366022960479e-02,2.008305290871675863e-03,8.763740519407290513e-03,1.441918537906090002e-02,1.584216875481435360e-02,1.653148603433439098e-02
3.651925269262934307e+03,5.416899569913705470e+00,8.776093481975298261e+00,9.642172201784640281e-03,1.645322363679468936e-02,1.596386452833415542e-02,4.396521771273437934e-03,5.815218077613346775e-03,3.559419781601992627e-03
3.808472418136678243e+03,2.122156915137849431e+00,3.185314586937388448e+00,1.073410409975331797e-03,9.283158810707962255e-03,1.149293985731358533e-02,1.882427016593234831e-02,1.722385450761795833e-02,7.417935559445174715e-03
3.974974940209595843e+03,7.473129152981139001e+00,1.023732858315473848e+01,1.742307333906260511e-02,8.391524253525088975e-03,1.561845697368659594e-02,1.530933670894287293e-02,1.588629513899271484e-02,3.632959927760547048e-03
2.947190453865832751e+03,6.312125580543145098e+00,4.562738585350277987e+00,1.827024229824476126e-02,1.530318076187328624e-02,4.985457666288601111e-03,8.342655073780205072e-03,8.344672910591474646e-03,5.017970504498994733e-04
3.291149785571764824e+03,7.213344366655776163e+00,7.695164577862031230e+00,9.844172385469014339e-03,1.193083057856245133e-03,1.224298376735864433e-02,1.287582535797729237e-02,1.814874956807321568e-02,7.627357588659951920e-03
3.568300429033059572e+03,3.503812034955750221e+00,6.928097719327329429e+00,1.353114921968073640e-02,5.271789697263308538e-03,1.118930722123002465e-02,6.361738794673872308e-03,1.383939111752583578e-02,3.369029236850805409e-03
2.793612747990191565e+03,7.433707902969496573e+00,8.900080918633054949e+00,1.958280117139315352e-02,1.412001052658233904e-02,9.360185288430009076e-04,1.331033793002302582e-02,9.217116978458993540e-03,1.576644237000845300e-02
3.239716714948205208e+03,8.407831922135287073e+00,2.047961652627253493e+00,1.713537249454465117e-03,6.896199278695228779e-03,2.627045469563802499e-03,1.150079495618805403e-02,2.882883148177549371e-03,5.558555203924423968e-03
3.713398139985906710e+03,6.738486450777681824e+00,2.795546785124099820e+00,7.745676564460870356e-03,6.926632196020339124e-03,1.313402750579838879e-02,1.721216773153961405e-02,8.934414810306710517e-03,1.066499510395614754e-02
